Attendance_ID,Student_ID,Date,Morning_Session_Status,Evening_Lab_Status,Snacks_Consumed
7349,STU1629,2026-04-10,Present,Present,Yes
7350,STU1630,2026-04-10,Present,Present,Yes
7351,STU1631,2026-04-10,Present,Present,Yes
7352,STU1632,2026-04-10,Present,Present,Yes
7353,STU1633,2026-04-10,Present,Present,Yes
7354,STU1634,2026-04-10,Present,Present,Yes
7355,STU1635,2026-04-10,Late,Absent,No
7356,STU1636,2026-04-10,Present,Present,Yes
7357,STU1637,2026-04-10,Present,Present,Yes
7358,STU1638,2026-04-10,Present,Present,Yes
7359,STU1639,2026-04-10,Present,Present,Yes
7360,STU1640,2026-04-10,Present,Present,Yes
7361,STU1641,2026-04-10,Present,Present,Yes
7362,STU1642,2026-04-10,Present,Present,Yes
7363,STU1643,2026-04-10,Present,Present,Yes
7364,STU1644,2026-04-10,Present,Present,Yes
7365,STU1645,2026-04-10,Present,Present,Yes
7366,STU1646,2026-04-10,Present,Present,Yes
7367,STU1647,2026-04-10,Present,Present,Yes
7368,STU1648,2026-04-10,Absent,Absent,No
7369,STU1649,2026-04-10,Present,Present,Yes
7370,STU1650,2026-04-10,Present,Present,Yes
7371,STU1651,2026-04-10,Present,Present,Yes
7372,STU1652,2026-04-10,Absent,Absent,No
7373,STU1653,2026-04-10,Present,Present,Yes
7374,STU1654,2026-04-10,Late,Absent,No
7375,STU1655,2026-04-10,Present,Present,Yes
7376,STU1656,2026-04-10,Present,Present,Yes
7377,STU1657,2026-04-10,Present,Present,Yes
7378,STU1658,2026-04-10,Present,Present,Yes
7379,STU1659,2026-04-10,Present,Present,Yes
7380,STU1660,2026-04-10,Late,Absent,No
7381,STU1661,2026-04-10,Present,Present,Yes
7382,STU1662,2026-04-10,Present,Present,Yes
7383,STU1663,2026-04-10,Present,Present,Yes
7384,STU1664,2026-04-10,Present,Present,Yes
7385,STU1665,2026-04-10,Present,Present,Yes
7386,STU1666,2026-04-10,Present,Present,Yes
7387,STU1667,2026-04-10,Absent,Absent,No
7388,STU1668,2026-04-10,Present,Absent,No
7389,STU1669,2026-04-10,Present,Absent,No
7390,STU1670,2026-04-10,Present,Present,Yes
7391,STU1671,2026-04-10,Present,Present,Yes
7392,STU1672,2026-04-10,Present,Present,Yes
7393,STU1673,2026-04-10,Present,Present,Yes
7394,STU1674,2026-04-10,Present,Present,Yes
7395,STU1675,2026-04-10,Present,Present,Yes
7396,STU1676,2026-04-10,Present,Present,Yes
7397,STU1677,2026-04-10,Present,Present,Yes
7398,STU1678,2026-04-10,Present,Present,Yes
7399,STU1679,2026-04-10,Present,Present,Yes
7400,STU1680,2026-04-10,Present,Present,Yes
7401,STU1681,2026-04-10,Present,Present,Yes
7402,STU1682,2026-04-10,Present,Present,Yes
7403,STU1683,2026-04-10,Present,Present,Yes
7404,STU1684,2026-04-10,Present,Present,Yes
7405,STU1685,2026-04-10,Present,Present,Yes
7406,STU1686,2026-04-10,Present,Present,Yes
7407,STU1687,2026-04-10,Absent,Absent,No
7408,STU1688,2026-04-10,Present,Present,Yes
7409,STU1689,2026-04-10,Present,Absent,No
7410,STU1690,2026-04-10,Present,Present,Yes
7411,STU1691,2026-04-10,Present,Present,Yes
7412,STU1692,2026-04-10,Present,Present,Yes
7413,STU1693,2026-04-10,Present,Present,Yes
7414,STU1694,2026-04-10,Present,Present,Yes
7415,STU1695,2026-04-10,Present,Present,Yes
7416,STU1696,2026-04-10,Absent,Absent,No
7417,STU1697,2026-04-10,Present,Present,Yes
7418,STU1698,2026-04-10,Present,Present,Yes
7419,STU1699,2026-04-10,Present,Present,Yes
7420,STU1700,2026-04-10,Present,Present,Yes
7421,STU1701,2026-04-10,Present,Present,Yes
7422,STU1702,2026-04-10,Present,Present,Yes
7423,STU1703,2026-04-10,Present,Present,Yes
7424,STU1704,2026-04-10,Present,Present,Yes
7425,STU1705,2026-04-10,Present,Present,Yes
7426,STU1706,2026-04-10,Present,Present,Yes
7427,STU1707,2026-04-10,Present,Absent,No
7428,STU1708,2026-04-10,Present,Present,Yes
7429,STU1709,2026-04-10,Present,Present,Yes
7430,STU1710,2026-04-10,Present,Present,Yes
7431,STU1711,2026-04-10,Present,Present,Yes
7432,STU1712,2026-04-10,Present,Present,Yes
7433,STU1713,2026-04-10,Present,Present,Yes
7434,STU1714,2026-04-10,Present,Present,Yes
7435,STU1715,2026-04-10,Present,Present,Yes
7436,STU1716,2026-04-10,Present,Absent,No
7437,STU1717,2026-04-10,Present,Present,Yes
7438,STU1718,2026-04-10,Present,Present,Yes
7439,STU1719,2026-04-10,Present,Present,Yes
7440,STU1720,2026-04-10,Present,Present,Yes
7441,STU1721,2026-04-10,Present,Present,Yes
7442,STU1722,2026-04-10,Present,Present,Yes
7443,STU1723,2026-04-10,Present,Present,Yes
7444,STU1724,2026-04-10,Present,Present,Yes
7445,STU1725,2026-04-10,Present,Present,Yes
7446,STU1726,2026-04-10,Present,Present,Yes
7447,STU1727,2026-04-10,Present,Present,Yes
7448,STU1728,2026-04-10,Present,Absent,No
7449,STU1729,2026-04-10,Present,Present,Yes
7450,STU1730,2026-04-10,Absent,Absent,No
7451,STU1731,2026-04-10,Present,Absent,No
7452,STU1732,2026-04-10,Present,Present,Yes
7453,STU1733,2026-04-10,Present,Present,Yes
7454,STU1734,2026-04-10,Present,Present,Yes
7455,STU1735,2026-04-10,Present,Present,Yes
7456,STU1736,2026-04-10,Present,Present,Yes
7457,STU1737,2026-04-10,Present,Present,Yes
7458,STU1738,2026-04-10,Late,Absent,No
7459,STU1739,2026-04-10,Present,Present,Yes
7460,STU1740,2026-04-10,Present,Present,Yes
7461,STU1741,2026-04-10,Present,Present,Yes
7462,STU1742,2026-04-10,Present,Present,Yes
7463,STU1743,2026-04-10,Present,Present,Yes
7464,STU1744,2026-04-10,Present,Present,Yes
7465,STU1745,2026-04-10,Present,Present,Yes
7466,STU1746,2026-04-10,Late,Absent,No
7467,STU1747,2026-04-10,Present,Present,Yes
7468,STU1748,2026-04-10,Present,Present,Yes
7469,STU1749,2026-04-10,Present,Absent,No
7470,STU1750,2026-04-10,Present,Present,Yes
7471,STU1751,2026-04-10,Present,Present,Yes
7472,STU1752,2026-04-10,Present,Present,Yes
7473,STU1753,2026-04-10,Absent,Absent,No
7474,STU1754,2026-04-10,Present,Present,Yes
7475,STU1755,2026-04-10,Present,Present,Yes
7476,STU1756,2026-04-10,Present,Present,Yes
7477,STU1757,2026-04-10,Present,Present,Yes
7478,STU1758,2026-04-10,Present,Present,Yes
7479,STU1759,2026-04-10,Present,Absent,No
7480,STU1760,2026-04-10,Present,Present,Yes
7481,STU1761,2026-04-10,Present,Present,Yes
7482,STU1762,2026-04-10,Present,Present,Yes
7483,STU1763,2026-04-10,Present,Present,Yes
7484,STU1764,2026-04-10,Present,Present,Yes
7485,STU1765,2026-04-10,Present,Absent,No
7486,STU1766,2026-04-10,Present,Present,Yes
7487,STU1767,2026-04-10,Present,Present,Yes
7488,STU1768,2026-04-10,Present,Present,Yes
7489,STU1769,2026-04-10,Present,Present,Yes
7490,STU1770,2026-04-10,Present,Present,Yes
7491,STU1771,2026-04-10,Present,Present,Yes
7492,STU1772,2026-04-10,Present,Present,Yes
7493,STU1773,2026-04-10,Present,Present,Yes
7494,STU1774,2026-04-10,Present,Present,Yes
7495,STU1775,2026-04-10,Present,Present,Yes
7496,STU1776,2026-04-10,Present,Present,Yes
7497,STU1777,2026-04-10,Present,Present,Yes
7498,STU1778,2026-04-10,Present,Present,Yes
7499,STU1779,2026-04-10,Present,Present,Yes
7500,STU1780,2026-04-10,Present,Present,Yes
7501,STU1781,2026-04-10,Present,Present,Yes
7502,STU1782,2026-04-10,Present,Present,Yes
7503,STU1783,2026-04-10,Present,Absent,No
7504,STU1784,2026-04-10,Present,Present,Yes
7505,STU1785,2026-04-10,Present,Present,Yes
7506,STU1786,2026-04-10,Present,Present,Yes
7507,STU1787,2026-04-10,Present,Present,Yes
7508,STU1788,2026-04-10,Present,Present,Yes
7509,STU1789,2026-04-10,Present,Present,Yes
7510,STU1790,2026-04-10,Present,Present,Yes
7511,STU1791,2026-04-10,Present,Present,Yes
7512,STU1792,2026-04-10,Absent,Absent,No
7513,STU1793,2026-04-10,Present,Present,Yes
7514,STU1794,2026-04-10,Present,Present,Yes
7515,STU1795,2026-04-10,Present,Present,Yes
7516,STU1796,2026-04-10,Present,Present,Yes
7517,STU1797,2026-04-10,Present,Present,Yes
7518,STU1798,2026-04-10,Present,Present,Yes
7519,STU1799,2026-04-10,Present,Absent,No
7520,STU1800,2026-04-10,Late,Absent,No
7521,STU1801,2026-04-10,Present,Present,Yes
7522,STU1802,2026-04-10,Present,Present,Yes
7523,STU1803,2026-04-10,Present,Present,Yes
7524,STU1804,2026-04-10,Present,Present,Yes
7525,STU1805,2026-04-10,Present,Present,Yes
7526,STU1806,2026-04-10,Present,Present,Yes
7527,STU1807,2026-04-10,Absent,Absent,No
7528,STU1808,2026-04-10,Present,Present,Yes
7529,STU1809,2026-04-10,Present,Present,Yes
7530,STU1810,2026-04-10,Present,Present,Yes
7531,STU1811,2026-04-10,Late,Absent,No
7532,STU1812,2026-04-10,Present,Present,Yes
7533,STU1813,2026-04-10,Present,Present,Yes
7534,STU1814,2026-04-10,Present,Present,Yes
7535,STU1815,2026-04-10,Present,Present,Yes
7536,STU1816,2026-04-10,Present,Present,Yes
7537,STU1817,2026-04-10,Present,Present,Yes
7538,STU1818,2026-04-10,Present,Present,Yes
7539,STU1819,2026-04-10,Present,Present,Yes
7540,STU1820,2026-04-10,Present,Present,Yes
7541,STU1821,2026-04-10,Present,Present,Yes
7542,STU1822,2026-04-10,Absent,Absent,No
7543,STU1823,2026-04-10,Present,Present,Yes
7544,STU1824,2026-04-10,Present,Present,Yes
7545,STU1825,2026-04-10,Present,Present,Yes
7546,STU1826,2026-04-10,Present,Present,Yes
7547,STU1827,2026-04-10,Present,Present,Yes
7548,STU1828,2026-04-10,Present,Present,Yes
7549,STU1829,2026-04-10,Present,Present,Yes
7550,STU1830,2026-04-10,Present,Present,Yes
7551,STU1831,2026-04-10,Present,Present,Yes
7552,STU1832,2026-04-10,Present,Present,Yes
7553,STU1833,2026-04-10,Present,Present,Yes
7554,STU1834,2026-04-10,Present,Present,Yes
7555,STU1835,2026-04-10,Present,Present,Yes
7556,STU1836,2026-04-10,Present,Present,Yes
7557,STU1837,2026-04-10,Absent,Absent,No
7558,STU1838,2026-04-10,Present,Present,Yes
7559,STU1839,2026-04-10,Present,Present,Yes
7560,STU1840,2026-04-10,Present,Present,Yes
7561,STU1841,2026-04-10,Present,Present,Yes
7562,STU1842,2026-04-10,Present,Present,Yes
7563,STU1843,2026-04-10,Present,Present,Yes
7564,STU1844,2026-04-10,Present,Present,Yes
7565,STU1845,2026-04-10,Present,Present,Yes
7566,STU1846,2026-04-10,Late,Absent,No
7567,STU1847,2026-04-10,Present,Present,Yes
7568,STU1848,2026-04-10,Present,Present,Yes
7569,STU1849,2026-04-10,Present,Present,Yes
7570,STU1850,2026-04-10,Absent,Absent,No
7571,STU1851,2026-04-10,Present,Present,Yes
7572,STU1852,2026-04-10,Present,Present,Yes
7573,STU1853,2026-04-10,Present,Present,Yes
7574,STU1854,2026-04-10,Present,Present,Yes
7575,STU1855,2026-04-10,Present,Present,Yes
7576,STU1856,2026-04-10,Present,Present,Yes
7577,STU1857,2026-04-10,Present,Present,Yes
7578,STU1858,2026-04-10,Present,Present,Yes
7579,STU1859,2026-04-10,Present,Present,Yes
7580,STU1860,2026-04-10,Present,Present,Yes
7581,STU1861,2026-04-10,Present,Present,Yes
7582,STU1862,2026-04-10,Present,Present,Yes
7583,STU1863,2026-04-10,Present,Present,Yes
7584,STU1864,2026-04-10,Absent,Absent,No
7585,STU1865,2026-04-10,Present,Present,Yes
7586,STU1866,2026-04-10,Present,Present,Yes
7587,STU1867,2026-04-10,Absent,Absent,No
7588,STU1868,2026-04-10,Present,Present,Yes
7589,STU1869,2026-04-10,Present,Present,Yes
7590,STU1870,2026-04-10,Present,Present,Yes
7591,STU1871,2026-04-10,Present,Present,Yes
7592,STU1872,2026-04-10,Present,Present,Yes
7593,STU1873,2026-04-10,Present,Present,Yes
7594,STU1874,2026-04-10,Late,Absent,No
7595,STU1875,2026-04-10,Present,Present,Yes
7596,STU1876,2026-04-10,Present,Present,Yes
7597,STU1877,2026-04-10,Present,Present,Yes
7598,STU1878,2026-04-10,Present,Present,Yes
7599,STU1879,2026-04-10,Present,Present,Yes
7600,STU1880,2026-04-10,Present,Present,Yes
7601,STU1881,2026-04-10,Present,Present,Yes
7602,STU1882,2026-04-10,Present,Present,Yes
7603,STU1883,2026-04-10,Present,Present,Yes
7604,STU1884,2026-04-10,Present,Present,Yes
7605,STU1885,2026-04-10,Present,Present,Yes
7606,STU1886,2026-04-10,Absent,Absent,No
7607,STU1887,2026-04-10,Present,Present,Yes
7608,STU1888,2026-04-10,Present,Present,Yes
7609,STU1889,2026-04-10,Present,Present,Yes
7610,STU1890,2026-04-10,Present,Present,Yes
7611,STU1891,2026-04-10,Present,Present,Yes
7612,STU1892,2026-04-10,Present,Present,Yes
7613,STU1893,2026-04-10,Present,Present,Yes
7614,STU1894,2026-04-10,Present,Present,Yes
7615,STU1895,2026-04-10,Present,Present,Yes
7616,STU1896,2026-04-10,Present,Present,Yes
7617,STU1897,2026-04-10,Present,Present,Yes
7618,STU1898,2026-04-10,Present,Absent,No
7619,STU1899,2026-04-10,Present,Present,Yes
7620,STU1900,2026-04-10,Present,Present,Yes
7621,STU1901,2026-04-10,Present,Present,Yes
7622,STU1902,2026-04-10,Present,Present,Yes
7623,STU1903,2026-04-10,Present,Present,Yes
7624,STU1904,2026-04-10,Present,Absent,No
7625,STU1905,2026-04-10,Present,Present,Yes
7626,STU1906,2026-04-10,Present,Present,Yes
7627,STU1907,2026-04-10,Absent,Absent,No
7628,STU1908,2026-04-10,Present,Present,Yes
7629,STU1909,2026-04-10,Absent,Absent,No
7630,STU1910,2026-04-10,Present,Present,Yes
7631,STU1911,2026-04-10,Present,Present,Yes
7632,STU1912,2026-04-10,Present,Present,Yes
7633,STU1913,2026-04-10,Present,Present,Yes
7634,STU1914,2026-04-10,Absent,Absent,No
7635,STU1915,2026-04-10,Present,Present,Yes
7636,STU1916,2026-04-10,Present,Present,Yes
7637,STU1917,2026-04-10,Present,Present,Yes
7638,STU1918,2026-04-10,Present,Present,Yes
7639,STU1919,2026-04-10,Present,Present,Yes
7640,STU1920,2026-04-10,Present,Present,Yes
7641,STU1921,2026-04-10,Present,Present,Yes
7642,STU1922,2026-04-10,Present,Present,Yes
7643,STU1923,2026-04-10,Present,Present,Yes
7644,STU1924,2026-04-10,Present,Present,Yes
7645,STU1925,2026-04-10,Present,Present,Yes
7646,STU1926,2026-04-10,Present,Absent,No
7647,STU1927,2026-04-10,Present,Present,Yes
7648,STU1928,2026-04-10,Present,Present,Yes
7649,STU1929,2026-04-10,Present,Present,Yes
7650,STU1930,2026-04-10,Present,Present,Yes
7651,STU1931,2026-04-10,Present,Present,Yes
7652,STU1932,2026-04-10,Present,Present,Yes
7653,STU1933,2026-04-10,Present,Present,Yes
7654,STU1934,2026-04-10,Present,Present,Yes
7655,STU1935,2026-04-10,Present,Present,Yes
7656,STU1936,2026-04-10,Present,Present,Yes
7657,STU1937,2026-04-10,Present,Present,Yes
7658,STU1938,2026-04-10,Present,Present,Yes
7659,STU1939,2026-04-10,Present,Present,Yes
7660,STU1940,2026-04-10,Present,Present,Yes
7661,STU1941,2026-04-10,Present,Present,Yes
7662,STU1942,2026-04-10,Absent,Absent,No
7663,STU1943,2026-04-10,Present,Present,Yes
7664,STU1944,2026-04-10,Present,Present,Yes
7665,STU1945,2026-04-10,Present,Present,Yes
7666,STU1946,2026-04-10,Present,Present,Yes
7667,STU1947,2026-04-10,Present,Present,Yes
7668,STU1948,2026-04-10,Present,Present,Yes
7669,STU1949,2026-04-10,Present,Present,Yes
7670,STU1950,2026-04-10,Present,Present,Yes
7671,STU1951,2026-04-10,Present,Present,Yes
7672,STU1952,2026-04-10,Present,Present,Yes
7673,STU1953,2026-04-10,Present,Present,Yes
7674,STU1954,2026-04-10,Present,Present,Yes
7675,STU1955,2026-04-10,Present,Present,Yes
7676,STU1956,2026-04-10,Present,Present,Yes
7677,STU1957,2026-04-10,Present,Present,Yes
7678,STU1958,2026-04-10,Present,Present,Yes
7679,STU1959,2026-04-10,Present,Present,Yes
7680,STU1960,2026-04-10,Present,Present,Yes
7681,STU1961,2026-04-10,Present,Present,Yes
7682,STU1962,2026-04-10,Absent,Absent,No
7683,STU1963,2026-04-10,Present,Present,Yes
7684,STU1964,2026-04-10,Present,Present,Yes
7685,STU1965,2026-04-10,Present,Present,Yes
7686,STU1966,2026-04-10,Present,Present,Yes
7687,STU1967,2026-04-10,Present,Present,Yes
7688,STU1968,2026-04-10,Present,Present,Yes
7689,STU1969,2026-04-10,Present,Absent,No
7690,STU1970,2026-04-10,Present,Present,Yes
7691,STU1971,2026-04-10,Present,Present,Yes
7692,STU1972,2026-04-10,Absent,Absent,No
7693,STU1973,2026-04-10,Present,Present,Yes
7694,STU1974,2026-04-10,Present,Present,Yes
7695,STU1975,2026-04-10,Present,Present,Yes
7696,STU1976,2026-04-10,Present,Present,Yes
7697,STU1977,2026-04-10,Present,Present,Yes
7698,STU1978,2026-04-10,Present,Present,Yes
7699,STU1979,2026-04-10,Present,Present,Yes
7700,STU1980,2026-04-10,Present,Present,Yes
7701,STU1981,2026-04-10,Absent,Absent,No
7702,STU1982,2026-04-10,Late,Absent,No
7703,STU1983,2026-04-10,Present,Present,Yes
7704,STU1984,2026-04-10,Present,Present,Yes
7705,STU1985,2026-04-10,Present,Present,Yes
7706,STU1986,2026-04-10,Present,Present,Yes
7707,STU1987,2026-04-10,Present,Present,Yes
7708,STU1988,2026-04-10,Present,Present,Yes
7709,STU1989,2026-04-10,Present,Absent,No
7710,STU1990,2026-04-10,Present,Present,Yes
7711,STU1991,2026-04-10,Late,Absent,No
7712,STU1992,2026-04-10,Present,Absent,No
7713,STU1993,2026-04-10,Present,Present,Yes
7714,STU1994,2026-04-10,Present,Present,Yes
7715,STU1995,2026-04-10,Present,Present,Yes
7716,STU1996,2026-04-10,Present,Absent,No
7717,STU1997,2026-04-10,Present,Present,Yes
7718,STU1998,2026-04-10,Present,Present,Yes
7719,STU1999,2026-04-10,Present,Absent,No
7720,STU2000,2026-04-10,Present,Present,Yes
7721,STU2001,2026-04-10,Present,Present,Yes
7722,STU2002,2026-04-10,Present,Present,Yes
7723,STU2003,2026-04-10,Present,Present,Yes
7724,STU2004,2026-04-10,Present,Present,Yes
7725,STU2005,2026-04-10,Present,Present,Yes
7726,STU2006,2026-04-10,Present,Present,Yes
7727,STU2007,2026-04-10,Present,Present,Yes
7728,STU2008,2026-04-10,Present,Present,Yes
7729,STU2009,2026-04-10,Present,Present,Yes
7730,STU2010,2026-04-10,Present,Present,Yes
7731,STU2011,2026-04-10,Absent,Absent,No
7732,STU2012,2026-04-10,Present,Present,Yes
7733,STU2013,2026-04-10,Absent,Absent,No
7734,STU2014,2026-04-10,Present,Present,Yes
7735,STU2015,2026-04-10,Present,Present,Yes
7736,STU2016,2026-04-10,Present,Present,Yes
7737,STU2017,2026-04-10,Present,Present,Yes
7738,STU2018,2026-04-10,Present,Present,Yes
7739,STU2019,2026-04-10,Present,Present,Yes
7740,STU2020,2026-04-10,Present,Present,Yes
7741,STU2021,2026-04-10,Present,Present,Yes
7742,STU2022,2026-04-10,Present,Present,Yes
7743,STU2023,2026-04-10,Present,Present,Yes
7744,STU2024,2026-04-10,Present,Present,Yes
7745,STU2025,2026-04-10,Present,Present,Yes
7746,STU2026,2026-04-10,Present,Present,Yes
7747,STU2027,2026-04-10,Present,Absent,No
7748,STU2028,2026-04-10,Present,Present,Yes
7749,STU2029,2026-04-10,Present,Present,Yes
7750,STU2030,2026-04-10,Absent,Absent,No
7751,STU2031,2026-04-10,Present,Present,Yes
7752,STU2032,2026-04-10,Present,Absent,No
7753,STU2033,2026-04-10,Present,Present,Yes
7754,STU2034,2026-04-10,Present,Present,Yes
7755,STU2035,2026-04-10,Late,Absent,No
7756,STU2036,2026-04-10,Present,Present,Yes
7757,STU2037,2026-04-10,Present,Present,Yes
7758,STU2038,2026-04-10,Present,Present,Yes
7759,STU2039,2026-04-10,Present,Present,Yes
7760,STU2040,2026-04-10,Present,Present,Yes
7761,STU2041,2026-04-10,Present,Present,Yes
7762,STU2042,2026-04-10,Present,Present,Yes
7763,STU2043,2026-04-10,Present,Present,Yes
7764,STU2044,2026-04-10,Present,Present,Yes
7765,STU2045,2026-04-10,Late,Absent,No
7766,STU2046,2026-04-10,Present,Present,Yes
7767,STU2047,2026-04-10,Present,Present,Yes
7768,STU2048,2026-04-10,Present,Present,Yes
7769,STU2049,2026-04-10,Present,Present,Yes
7770,STU2050,2026-04-10,Present,Present,Yes
7771,STU2051,2026-04-10,Present,Present,Yes
7772,STU2052,2026-04-10,Present,Present,Yes
7773,STU2053,2026-04-10,Late,Absent,No
7774,STU2054,2026-04-10,Present,Present,Yes
7775,STU2055,2026-04-10,Present,Present,Yes
7776,STU2056,2026-04-10,Present,Present,Yes
7777,STU2057,2026-04-10,Present,Present,Yes
7778,STU2058,2026-04-10,Present,Present,Yes
7779,STU2059,2026-04-10,Present,Present,Yes
7780,STU2060,2026-04-10,Present,Present,Yes
7781,STU2061,2026-04-10,Present,Present,Yes
7782,STU2062,2026-04-10,Present,Present,Yes
7783,STU2063,2026-04-10,Present,Absent,No
7784,STU2064,2026-04-10,Present,Present,Yes
7785,STU2065,2026-04-10,Present,Present,Yes
7786,STU2066,2026-04-10,Present,Present,Yes
7787,STU2067,2026-04-10,Present,Present,Yes
7788,STU2068,2026-04-10,Present,Present,Yes
7789,STU2069,2026-04-10,Present,Present,Yes
7790,STU2070,2026-04-10,Present,Present,Yes
7791,STU2071,2026-04-10,Present,Present,Yes
7792,STU2072,2026-04-10,Present,Present,Yes
7793,STU2073,2026-04-10,Present,Present,Yes
7794,STU2074,2026-04-10,Late,Absent,No
7795,STU2075,2026-04-10,Present,Present,Yes
7796,STU2076,2026-04-10,Present,Present,Yes
7797,STU2077,2026-04-10,Present,Present,Yes
7798,STU2078,2026-04-10,Present,Present,Yes
